time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
22380,28.710926261,12.2041195147,-29.3619159987,-30.7442969754,-31.752036752,0.536264219078,0.538481328564,-1.28156617675e-05,173,0.704808140982,7.56049272419e-06,61813.1752784,147586.824722,97.4933898253,9.4116,9.6348,19.0464,162.91011037,163.009086273,163.074369169,163.128318938,4,4.03332888238,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453629563451,45.4541960617,-1.89364206232
22385,28.7077805112,12.2013435748,-29.3624820093,-30.7447894621,-31.7524756275,0.536200869189,0.538417260633,-1.28115112314e-05,173,0.704845939478,7.55890591778e-06,61805.2602733,147594.739727,97.4899757234,9.4116,9.6348,19.0464,162.901448975,163.000416403,163.065693706,163.119638853,4,4.03327522778,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453534355067,45.4396768712,-1.89364206418
22390,28.7046348149,12.1985678717,-29.3630479715,-30.7452819067,-31.7529144655,0.53613753967,0.538353213448,-1.28073628791e-05,173,0.704883730042,7.5573197099e-06,61797.3469292,147602.653071,97.4865609921,9.4116,9.6348,19.0464,162.892788319,162.991747273,163.057018984,163.11095951,4,4.03322157564,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453439182594,45.4251634535,-1.89364206232
22395,28.7014891724,12.1957924054,-29.3636138852,-30.745774309,-31.7533532658,0.536074230509,0.538289187,-1.28032167087e-05,173,0.704921512676,7.55573410009e-06,61789.4352456,147610.564754,97.4831456325,9.4116,9.6348,19.0464,162.884128401,162.983078883,163.048345006,163.102280912,4,4.03316792595,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453344046006,45.4106558051,-1.89364206139
22400,28.6983435838,12.1930171759,-29.3641797504,-30.7462666692,-31.7537920286,0.536010941697,0.538225181277,-1.27990727186e-05,173,0.704959287384,7.55414908791e-06,61781.5252218,147618.474778,97.4797296461,9.4116,9.6348,19.0464,162.875469221,162.974411234,163.039671769,163.093603056,4,4.03311427871,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453248945275,45.3961539221,-1.89364206139
22405,28.6951980493,12.1902421831,-29.3647455672,-30.7467589873,-31.7542307538,0.535947673222,0.538161196269,-1.27949309068e-05,173,0.704997054168,7.55256467291e-06,61773.6168572,147626.383143,97.476313034,9.4116,9.6348,19.0464,162.866810779,162.965744326,163.030999273,163.084925944,4,4.03306063393,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453153880374,45.381657801,-1.89364206232
22410,28.692052569,12.1874674269,-29.3653113356,-30.7472512632,-31.7546694414,0.535884425075,0.538097231965,-1.27907912718e-05,173,0.705034813032,7.55098085462e-06,61765.7101511,147634.289849,97.4728957975,9.4116,9.6348,19.0464,162.858153075,162.957078157,163.02232752,163.076249574,4,4.03300699159,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000453058851277,45.3671674381,-1.89364206232
22415,28.6889071432,12.1846929072,-29.3658770557,-30.7477434969,-31.7551080915,0.535821197244,0.538033288353,-1.27866538115e-05,173,0.705072563978,7.54939763261e-06,61757.8051031,147642.194897,97.4694779379,9.4116,9.6348,19.0464,162.849496108,162.948412728,163.013656507,163.067573947,4,4.03295335171,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452963857956,45.3526828298,-1.89364206232
22420,28.685761772,12.1819186241,-29.3664427273,-30.7482356886,-31.7555467041,0.535757989718,0.537969365423,-1.27825185243e-05,173,0.705110307009,7.54781500642e-06,61749.9017123,147650.098288,97.4660594564,9.4116,9.6348,19.0464,162.840839878,162.939748038,163.004986236,163.058899063,4,4.03289971428,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452868900385,45.3382039724,-1.89364206232
22425,28.6826164556,12.1791445773,-29.3670083505,-30.7487278381,-31.7559852791,0.535694802488,0.537905463164,-1.27783854084e-05,173,0.705148042129,7.5462329756e-06,61741.9999782,147658.000022,97.4626403542,9.4116,9.6348,19.0464,162.832184386,162.931084088,162.996316706,163.05022492,4,4.0328460793,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452773978536,45.3237308623,-1.89364206232
22430,28.6794711942,12.176370767,-29.3675739254,-30.7492199456,-31.7564238167,0.535631635543,0.537841581565,-1.2774254462e-05,173,0.70518576934,7.54465153971e-06,61734.0999002,147665.9001,97.4592206327,9.4116,9.6348,19.0464,162.82352963,162.922420877,162.987647916,163.04155152,4,4.03279244677,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452679092382,45.3092634958,-1.89364206325
22435,28.676325988,12.1735971929,-29.368139452,-30.749712011,-31.7568623167,0.535568488873,0.537777720616,-1.27701256833e-05,173,0.705223488645,7.54307069829e-06,61726.2014777,147673.798522,97.4558002931,9.4116,9.6348,19.0464,162.814875611,162.913758405,162.978979867,163.032878861,4,4.03273881668,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452584241897,45.2948018693,-1.89364206418
22440,28.6731808371,12.1708238551,-29.3687049302,-30.7502040343,-31.7573007792,0.535505362466,0.537713880305,-1.27659990705e-05,173,0.705261200048,7.54149045089e-06,61718.30471,147681.69529,97.4523793366,9.4116,9.6348,19.0464,162.806222328,162.905096672,162.970312558,163.024206944,4,4.03268518904,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452489427054,45.2803459791,-1.89364206512
22445,28.6700357418,12.1680507534,-29.36927036,-30.7506960155,-31.7577392042,0.535442256312,0.537650060622,-1.2761874622e-05,173,0.705298903551,7.53991079708e-06,61710.4095965,147689.590404,97.4489577645,9.4116,9.6348,19.0464,162.797569782,162.896435677,162.961645989,163.015535768,4,4.03263156384,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452394647825,45.2658958217,-1.89364206698
22450,28.6668907022,12.1652778879,-29.3698357416,-30.7511879547,-31.7581775918,0.535379170401,0.537586261555,-1.27577523358e-05,173,0.705336599157,7.5383317364e-06,61702.5161366,147697.483863,97.4455355781,9.4116,9.6348,19.0464,162.788917972,162.887775421,162.95298016,163.006865333,4,4.03257794109,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452299904184,45.2514513934,-1.89364206791
22455,28.6637457185,12.1625052584,-29.3704010749,-30.7516798519,-31.7586159419,0.535316104722,0.537522483095,-1.27536322103e-05,173,0.705374286869,7.53675326841e-06,61694.6243296,147705.37567,97.4421127785,9.4116,9.6348,19.0464,162.780266897,162.879115903,162.944315071,162.99819564,4,4.03252432079,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452205196105,45.2370126906,-1.89364206791
22460,28.6606007909,12.1597328649,-29.3709663599,-30.7521717071,-31.7590542545,0.535253059265,0.537458725229,-1.27495142436e-05,173,0.70541196669,7.53517539266e-06,61686.734175,147713.265825,97.4386893671,9.4116,9.6348,19.0464,162.771616558,162.870457123,162.935650722,162.989526687,4,4.03247070292,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452110523559,45.2225797096,-1.8936420707
22465,28.6574559196,12.1569607073,-29.3715315966,-30.7526635202,-31.7594925297,0.535190034019,0.537394987949,-1.2745398434e-05,173,0.705449638624,7.5335981087e-06,61678.8456721,147721.154328,97.435265345,9.4116,9.6348,19.0464,162.762966955,162.86179908,162.926987111,162.980858475,4,4.0324170875,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000452015886522,45.2081524468,-1.8936420707
22470,28.6543111046,12.1541887855,-29.3720967851,-30.7531552913,-31.7599307675,0.535127028975,0.537331271241,-1.27412847798e-05,173,0.705487302673,7.53202141609e-06,61670.9588204,147729.04118,97.4318407136,9.4116,9.6348,19.0464,162.754318087,162.853141775,162.91832424,162.972191003,4,4.03236347452,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451921284965,45.1937308988,-1.89364207257
22475,28.6511663463,12.1514170996,-29.3726619253,-30.7536470205,-31.7603689678,0.53506404412,0.537267575097,-1.27371732791e-05,173,0.705524958839,7.53044531438e-06,61663.0736191,147736.926381,97.4284154741,9.4116,9.6348,19.0464,162.745669953,162.844485208,162.909662108,162.963524271,4,4.03230986397,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451826718863,45.1793150617,-1.89364207163
22480,28.6480216448,12.1486456493,-29.3732270173,-30.7541387076,-31.7608071308,0.535001079445,0.537203899505,-1.27330639303e-05,173,0.705562607127,7.52886980313e-06,61655.1900677,147744.809932,97.4249896277,9.4116,9.6348,19.0464,162.737022555,162.835829378,162.901000714,162.954858279,4,4.03225625587,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451732188188,45.164904932,-1.8936420735
22485,28.6448770003,12.1458744348,-29.3737920611,-30.7546303528,-31.7612452563,0.53493813494,0.537140244454,-1.27289567315e-05,173,0.705600247538,7.5272948819e-06,61647.3081655,147752.691834,97.4215631756,9.4116,9.6348,19.0464,162.728375892,162.827174284,162.892340059,162.946193027,4,4.03220265021,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451637692914,45.1505005062,-1.89364207443
22490,28.641732413,12.1431034558,-29.3743570567,-30.7551219561,-31.7616833444,0.534875210593,0.537076609934,-1.2724851681e-05,173,0.705637880076,7.52572055025e-06,61639.427912,147760.572088,97.4181361191,9.4116,9.6348,19.0464,162.719729963,162.818519928,162.883680142,162.937528514,4,4.03214904698,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451543233015,45.1361017806,-1.8936420735
22495,28.6385878829,12.1403327124,-29.3749220041,-30.7556135174,-31.7621213952,0.534812306395,0.537012995934,-1.27207487771e-05,173,0.705675504745,7.52414680772e-06,61631.5493065,147768.450694,97.4147084595,9.4116,9.6348,19.0464,162.711084768,162.809866308,162.875020963,162.928864741,4,4.03209544619,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451448808463,45.1217087516,-1.8936420735
22500,28.6354434104,12.1375622044,-29.3754869033,-30.7561050368,-31.7625594086,0.534749422336,0.536949402443,-1.27166480179e-05,173,0.705713121546,7.52257365388e-06,61623.6723484,147776.327652,97.411280198,9.4116,9.6348,19.0464,162.702440307,162.801213424,162.866362522,162.920201707,4,4.03204184783,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451354419233,45.1073214156,-1.89364207443
22505,28.6322989956,12.1347919319,-29.3760517544,-30.7565965142,-31.7629973846,0.534686558404,0.53688582945,-1.27125494018e-05,173,0.705750730482,7.52100108828e-06,61615.797037,147784.202963,97.4078513358,9.4116,9.6348,19.0464,162.69379658,162.792561277,162.857704819,162.911539411,4,4.03198825191,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451260065297,45.0929397692,-1.89364207443
22510,28.6291546387,12.1320218947,-29.3766165573,-30.7570879498,-31.7634353233,0.534623714589,0.536822276945,-1.2708452927e-05,173,0.705788331557,7.51942911049e-06,61607.9233719,147792.076628,97.4044218741,9.4116,9.6348,19.0464,162.685153587,162.783909865,162.849047853,162.902877855,4,4.03193465842,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00045116574663,45.0785638085,-1.89364207629
22515,28.6260103398,12.1292520928,-29.3771813121,-30.7575793434,-31.7638732246,0.534560890881,0.536758744917,-1.27043585918e-05,173,0.705825924774,7.51785772007e-06,61600.0513523,147799.948648,97.4009918142,9.4116,9.6348,19.0464,162.676511327,162.77525919,162.840391624,162.894217037,4,4.03188106737,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000451071463204,45.0641935302,-1.89364207443
22520,28.6228660992,12.1264825261,-29.3777460187,-30.7580706952,-31.7643110886,0.534498087269,0.536695233356,-1.27002663943e-05,173,0.705863510136,7.51628691656e-06,61592.1809776,147807.819022,97.3975611574,9.4116,9.6348,19.0464,162.667869801,162.76660925,162.831736133,162.885556957,4,4.03182747875,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450977214994,45.0498289306,-1.89364207443
22525,28.619721917,12.1237131946,-29.3783106772,-30.7585620051,-31.7647489153,0.534435303744,0.53663174225,-1.2696176333e-05,173,0.705901087644,7.51471669954e-06,61584.3122473,147815.687753,97.3941299048,9.4116,9.6348,19.0464,162.659229008,162.757960045,162.823081378,162.876897616,4,4.03177389255,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450883001972,45.0354700061,-1.8936420735
22530,28.6165777933,12.1209440982,-29.3788752877,-30.7590532731,-31.7651867047,0.534372540295,0.536568271589,-1.26920884059e-05,173,0.705938657304,7.51314706856e-06,61576.4451606,147823.554839,97.3906980577,9.4116,9.6348,19.0464,162.650588947,162.749311575,162.814427361,162.868239012,4,4.03172030879,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450788824114,45.0211167531,-1.89364207443
22535,28.6134337285,12.1181752368,-29.37943985,-30.7595444993,-31.7656244567,0.53430979691,0.536504821362,-1.26880026115e-05,173,0.705976219116,7.51157802319e-06,61568.5797171,147831.420283,97.3872656173,9.4116,9.6348,19.0464,162.64194962,162.740663841,162.805774079,162.859581147,4,4.03166672746,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450694681391,45.0067691682,-1.89364207629
22540,28.6102897226,12.1154066104,-29.3800043643,-30.7600356836,-31.7660621715,0.534247073581,0.536441391559,-1.26839189478e-05,173,0.706013773085,7.51000956297e-06,61560.7159161,147839.284084,97.3838325849,9.4116,9.6348,19.0464,162.633311025,162.732016841,162.797121534,162.850924018,4,4.03161314856,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450600573778,44.9924272477,-1.89364207629
22545,28.6071457758,12.1126382189,-29.3805688305,-30.7605268261,-31.766499849,0.534184370297,0.536377982169,-1.26798374133e-05,173,0.706051319213,7.50844168749e-06,61552.8537569,147847.146243,97.3803989616,9.4116,9.6348,19.0464,162.624673162,162.723370576,162.788469725,162.842267627,4,4.03155957208,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450506501249,44.9780909881,-1.89364207722
22550,28.6040018883,12.1098700622,-29.3811332487,-30.7610179268,-31.7669374892,0.534121687046,0.536314593181,-1.26757580062e-05,173,0.706088857503,7.50687439629e-06,61544.993239,147855.006761,97.3769647488,9.4116,9.6348,19.0464,162.616036031,162.714725045,162.779818652,162.833611974,4,4.03150599803,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450412463778,44.9637603858,-1.89364207536
22555,28.6008580603,12.1071021404,-29.3816976188,-30.7615089857,-31.7673750922,0.53405902382,0.536251224586,-1.26716807248e-05,173,0.706126387958,7.50530768895e-06,61537.1343617,147862.865638,97.3735299476,9.4116,9.6348,19.0464,162.607399633,162.706080249,162.771168315,162.824957057,4,4.0314524264,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450318461337,44.9494354373,-1.89364207443
22560,28.597714292,12.1043344532,-29.382261941,-30.7620000027,-31.7678126579,0.533996380608,0.536187876371,-1.26676055672e-05,173,0.70616391058,7.50374156502e-06,61529.2771245,147870.722876,97.3700945592,9.4116,9.6348,19.0464,162.598763966,162.697436186,162.762518713,162.816302877,4,4.0313988572,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450224493901,44.9351161391,-1.89364207536
22565,28.5945705835,12.1015670008,-29.3828262151,-30.762490978,-31.7682501864,0.533933757398,0.536124548526,-1.26635325319e-05,173,0.706201425374,7.50217602407e-06,61521.4215266,147878.578473,97.366658585,9.4116,9.6348,19.0464,162.59012903,162.688792857,162.753869846,162.807649433,4,4.03134529043,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000450130561444,44.9208024875,-1.89364207443
22570,28.5914269351,12.0987997829,-29.3833904412,-30.7629819116,-31.7686876776,0.533871154182,0.536061241042,-1.2659461617e-05,173,0.706238932342,7.50061106566e-06,61513.5675677,147886.432432,97.3632220261,9.4116,9.6348,19.0464,162.581494826,162.680150262,162.745221715,162.798996726,4,4.03129172607,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00045003666394,44.906494479,-1.89364207536
22575,28.5882833468,12.0960327995,-29.3839546193,-30.7634728033,-31.7691251317,0.533808570949,0.535997953907,-1.26553928209e-05,173,0.706276431486,7.49904668936e-06,61505.7152469,147894.284753,97.3597848836,9.4116,9.6348,19.0464,162.572861353,162.671508401,162.736574318,162.790344755,4,4.03123816414,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449942801361,44.8921921102,-1.89364207536
22580,28.5851398189,12.0932660507,-29.3845187495,-30.7639636533,-31.7695625485,0.533746007688,0.53593468711,-1.26513261418e-05,173,0.70631392281,7.49748289473e-06,61497.8645637,147902.135436,97.356347159,9.4116,9.6348,19.0464,162.564228612,162.662867272,162.727927657,162.78169352,4,4.03118460463,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449848973684,44.8778953774,-1.89364207722
22585,28.5819963516,12.0904995362,-29.3850828317,-30.7644544616,-31.7699999281,0.533683464389,0.535871440642,-1.2647261578e-05,173,0.706351406316,7.49591968133e-06,61490.0155175,147909.984483,97.3529088533,9.4116,9.6348,19.0464,162.555596601,162.654226877,162.719281729,162.77304302,4,4.03113104754,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044975518088,44.8636042771,-1.89364207722
22590,28.5788529449,12.0877332561,-29.385646866,-30.7649452281,-31.7704372705,0.533620941042,0.535808214491,-1.26431991278e-05,173,0.706388882007,7.49435704874e-06,61482.1681077,147917.831892,97.3494699678,9.4116,9.6348,19.0464,162.54696532,162.645587214,162.710636536,162.764393256,4,4.03107749287,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449661422924,44.8493188059,-1.89364207722
22595,28.5757095992,12.0849672103,-29.3862108523,-30.765435953,-31.7708745757,0.533558437636,0.535745008647,-1.26391387894e-05,173,0.706426349887,7.49279499652e-06,61474.3223336,147925.677666,97.3460305037,9.4116,9.6348,19.0464,162.53833477,162.636948284,162.701992078,162.755744228,4,4.03102394062,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449567699791,44.8350389601,-1.89364207722
22600,28.5725663146,12.0822013987,-29.3867747908,-30.7659266361,-31.7713118438,0.533495954162,0.535681823099,-1.26350805612e-05,173,0.706463809958,7.49123352423e-06,61466.4781947,147933.521805,97.3425904623,9.4116,9.6348,19.0464,162.52970495,162.628310087,162.693348353,162.747095935,4,4.03097039079,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449474011454,44.8207647363,-1.89364207722
22605,28.5694230912,12.0794358213,-29.3873386813,-30.7664172775,-31.7717490747,0.533433490609,0.535618657838,-1.26310244415e-05,173,0.706501262223,7.48967263145e-06,61458.6356904,147941.36431,97.3391498447,9.4116,9.6348,19.0464,162.52107586,162.619672622,162.684705361,162.738448376,4,4.03091684337,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449380357887,44.806496131,-1.89364207815
22610,28.5662799293,12.076670478,-29.3879025239,-30.7669078773,-31.7721862685,0.533371046967,0.535555512851,-1.26269704285e-05,173,0.706538706686,7.48811231774e-06,61450.7948201,147949.20518,97.3357086521,9.4116,9.6348,19.0464,162.5124475,162.611035889,162.676063104,162.729801553,4,4.03086329837,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449286739064,44.7922331406,-1.89364207815
22615,28.5631368289,12.0739053687,-29.3884663187,-30.7673984353,-31.7726234251,0.533308623226,0.53549238813,-1.26229185205e-05,173,0.706576143348,7.48655258266e-06,61442.955583,147957.044417,97.3322668858,9.4116,9.6348,19.0464,162.50381987,162.602399887,162.66742158,162.721155463,4,4.03080975578,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044919315496,44.7779757616,-1.89364207722
22620,28.5599937904,12.0711404935,-29.3890300655,-30.7678889518,-31.7730605446,0.533246219375,0.535429283663,-1.26188687159e-05,173,0.706613572212,7.4849934258e-06,61435.1179787,147964.882021,97.3288245471,9.4116,9.6348,19.0464,162.495192969,162.593764618,162.658780788,162.712510109,4,4.03075621561,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449099605548,44.7637239905,-1.89364207629
22625,28.5568508138,12.0683758521,-29.3895937646,-30.7683794265,-31.773497627,0.533183835404,0.535366199439,-1.26148210129e-05,173,0.706650993283,7.48343484671e-06,61427.2820066,147972.717993,97.3253816369,9.4116,9.6348,19.0464,162.486566797,162.58513008,162.65014073,162.703865488,4,4.03070267785,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000449006090802,44.7494778239,-1.89364207815
22630,28.5537078993,12.0656114446,-29.3901574158,-30.7688698596,-31.7739346722,0.533121471303,0.535303135449,-1.26107754098e-05,173,0.706688406562,7.48187684496e-06,61419.447666,147980.552334,97.3219381568,9.4116,9.6348,19.0464,162.477941355,162.576496273,162.641501405,162.695221602,4,4.03064914251,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448912610698,44.7352372581,-1.89364207536
22635,28.5505650472,12.0628472709,-29.3907210191,-30.7693602511,-31.7743716804,0.533059127062,0.535240091682,-1.26067319049e-05,173,0.706725812052,7.48031942013e-06,61411.6149563,147988.385044,97.3184941077,9.4116,9.6348,19.0464,162.469316641,162.567863197,162.632862812,162.686578449,4,4.03059560957,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448819165208,44.7210022898,-1.89364207722
22640,28.5474222576,12.060083331,-29.3912845747,-30.769850601,-31.7748086515,0.532996802671,0.535177068127,-1.26026904965e-05,173,0.706763209757,7.47876257179e-06,61403.7838769,147996.216123,97.3150494909,9.4116,9.6348,19.0464,162.460692656,162.559230852,162.624224952,162.67793603,4,4.03054207905,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448725754308,44.7067729154,-1.89364207722
22645,28.5442795306,12.0573196247,-29.3918480824,-30.7703409093,-31.7752455855,0.532934498119,0.535114064773,-1.25986511829e-05,173,0.706800599679,7.47720629951e-06,61395.9544272,148004.045573,97.3116043077,9.4116,9.6348,19.0464,162.4520694,162.550599238,162.615587823,162.669294344,4,4.03048855094,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00044863237797,44.6925491314,-1.89364207536
22650,28.5411368665,12.054556152,-29.3924115424,-30.770831176,-31.7756824824,0.532872213396,0.535051081611,-1.25946139625e-05,173,0.706837981821,7.47565060285e-06,61388.1266067,148011.873393,97.3081585592,9.4116,9.6348,19.0464,162.443446871,162.541968355,162.606951427,162.660653391,4,4.03043502523,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448539036171,44.6783309344,-1.89364207536
22655,28.5379942654,12.0517929129,-29.3929749545,-30.771321401,-31.7761193422,0.532809948492,0.53498811863,-1.25905788335e-05,173,0.706875356186,7.47409548139e-06,61380.3004147,148019.699585,97.3047122466,9.4116,9.6348,19.0464,162.434825071,162.533338201,162.598315762,162.652013172,4,4.03038150194,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448445728884,44.6641183208,-1.89364207443
22660,28.5348517274,12.0490299073,-29.3935383189,-30.7718115846,-31.776556165,0.532747703397,0.534925175819,-1.25865457942e-05,173,0.706912722777,7.47254093471e-06,61372.4758506,148027.524149,97.3012653712,9.4116,9.6348,19.0464,162.426203999,162.524708778,162.58968083,162.643373685,4,4.03032798105,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448352456082,44.6499112873,-1.89364207443
22665,28.5317092529,12.0462671351,-29.3941016356,-30.7723017265,-31.7769929508,0.532685478101,0.534862253169,-1.2582514843e-05,173,0.706950081596,7.47098696237e-06,61364.6529138,148035.347086,97.2978179341,9.4116,9.6348,19.0464,162.417583655,162.516080085,162.581046628,162.634734931,4,4.03027446257,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448259217742,44.6357098302,-1.89364207536
22670,28.5285668419,12.0435045963,-29.3946649045,-30.7727918269,-31.7774296995,0.532623272593,0.534799350668,-1.25784859781e-05,173,0.706987432647,7.46943356394e-06,61356.8316037,148043.168396,97.2943699366,9.4116,9.6348,19.0464,162.408964038,162.507452122,162.572413158,162.626096909,4,4.03022094649,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448166013837,44.6215139462,-1.89364207536
22675,28.5254244946,12.0407422908,-29.3952281257,-30.7732818858,-31.7778664112,0.532561086864,0.534736468305,-1.25744591979e-05,173,0.707024775933,7.46788073901e-06,61349.0119197,148050.98808,97.2909213798,9.4116,9.6348,19.0464,162.400345148,162.498824888,162.563780418,162.61745962,4,4.03016743282,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000448072844341,44.6073236317,-1.89364207536
22680,28.5222822112,12.0379802186,-29.3957912992,-30.7737719031,-31.7783030859,0.532498920903,0.534673606072,-1.25704345007e-05,173,0.707062111456,7.46632848714e-06,61341.1938612,148058.806139,97.287472265,9.4116,9.6348,19.0464,162.391726986,162.490198384,162.55514841,162.608823062,4,4.03011392155,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447979709229,44.5931388834,-1.89364207536
22685,28.5191399919,12.0352183795,-29.396354425,-30.774261879,-31.7787397236,0.532436774701,0.534610763957,-1.25664118848e-05,173,0.707099439219,7.46477680791e-06,61333.3774276,148066.622572,97.2840225933,9.4116,9.6348,19.0464,162.383109551,162.481572608,162.546517132,162.600187237,4,4.03006041268,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447886608475,44.5789596977,-1.8936420735
22690,28.5159978368,12.0324567736,-29.3969175031,-30.7747518133,-31.7791763243,0.532374648246,0.53454794195,-1.25623913486e-05,173,0.707136759225,7.4632257009e-06,61325.5626184,148074.437382,97.2805723659,9.4116,9.6348,19.0464,162.374492842,162.472947562,162.537886585,162.591552143,4,4.03000690622,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447793542054,44.5647860711,-1.8936420735
22695,28.5128557461,12.0296954008,-29.3974805335,-30.7752417061,-31.779612888,0.53231254153,0.53448514004,-1.25583728903e-05,173,0.707174071477,7.46167516568e-06,61317.7494328,148082.250567,97.2771215841,9.4116,9.6348,19.0464,162.36587686,162.464323245,162.529256768,162.58291778,4,4.02995340216,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447700509941,44.5506180003,-1.89364207257
22700,28.50971372,12.026934261,-29.3980435162,-30.7757315574,-31.7800494148,0.532250454541,0.534422358217,-1.25543565082e-05,173,0.707211375977,7.46012520182e-06,61309.9378704,148090.06213,97.273670249,9.4116,9.6348,19.0464,162.357261605,162.455699656,162.520627681,162.574284149,4,4.0298999005,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447607512109,44.5364554818,-1.89364207257
22705,28.5065717587,12.0241733541,-29.3986064513,-30.7762213673,-31.7804859045,0.532188387271,0.534359596472,-1.25503422008e-05,173,0.707248672729,7.4585758089e-06,61302.1279304,148097.87207,97.2702183618,9.4116,9.6348,19.0464,162.348647076,162.447076796,162.511999324,162.565651249,4,4.02984640124,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000447514548534,44.5222985121,-1.89364207257
