time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,skin_blood_flow_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,alpha_dot_1_s,C_core_J_K,C_skin_J_K,G_cs_W_m2K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_out_W_m2K,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,mass_redistribution_correction_W,energy_balance_residual_J
24545.0,31.876725350318782,19.971027065937253,-16.841331110570156,-17.764487549127878,-18.437634241421584,0.8010694692412733,0.8040660203228306,0.8040660203228306,-1.732110451767211e-05,173.0,0.57807625936979,6.6854740562291365e-06,88350.83128796596,121049.16871203404,6.215128781635452,73.99544807272747,7.0840000000000005,7.252000000000001,14.336000000000002,108.75772727020293,108.85775344842506,108.92987927495896,108.99426163250364,3.0,5.128626348250753,2400.0,1.0,55802.49057864119,0.0004011284433737482,44.625447656494295,16.667242628119222,-0.1378243868239224
24550.0,31.875011419675303,19.969343364752262,-16.84190313308788,-17.765031663633756,-18.438157990308888,0.8009837282804287,0.8039794271169242,0.8039794271169242,-1.7316178245638262e-05,173.0,0.57810968406921,6.684405773925801e-06,88343.83215590742,121056.16784409258,6.215028073736983,73.99406119794028,7.0840000000000005,7.252000000000001,14.336000000000002,108.75444294799986,108.85446256147921,108.92658367178942,108.99096183291293,3.0,5.128595204441664,2400.0,1.0,55802.49057864119,0.000401064346435548,44.6159178730754,16.664537030868757,-0.13782438496127725
24555.0,31.87329748295178,19.96765977862371,-16.8424751180693,-17.76557574256604,-18.43868170506361,0.8008980115291283,0.8038928585363684,0.8038928585363684,-1.73112543771102e-05,173.0,0.5781431034281505,6.683337864330353e-06,88336.8341421453,121063.1658578547,6.2149273944777965,73.99267391735629,7.0840000000000005,7.252000000000001,14.336000000000002,108.75115885482077,108.85117190597401,108.92328830180726,108.98766226806055,3.0,5.128564062094886,2400.0,1.0,55802.49057864119,0.0004010002718598212,44.60639133550684,16.661832206789327,-0.13782438542693853
24560.0,31.87158354020687,19.965976307511372,-16.843047065528243,-17.766119785937892,-18.439205385698376,0.8008123189756728,0.8038063145691503,0.8038063145691503,-1.730633291027434e-05,173.0,0.5781765174484741,6.682270327180236e-06,88329.83724628952,121070.16275371048,6.214826743843922,73.99128623145761,7.0840000000000005,7.252000000000001,14.336000000000002,108.74787499058772,108.84788148183152,108.91999316492571,108.98436293786341,3.0,5.128532921209752,2400.0,1.0,55802.49057864119,0.00040093621963081414,44.5968680417212,16.65912815543888,-0.13782438496127725
24565.0,31.869869591499196,19.96429295137507,-16.843618975478513,-17.766663793762422,-18.439729032225816,0.8007266506083724,0.8037197952032659,0.8037197952032659,-1.730141384331454e-05,173.0,0.5782099261320426,6.681203162211443e-06,88322.84146795029,121077.15853204971,6.214726121821398,73.98989814072603,7.0840000000000005,7.252000000000001,14.336000000000002,108.74459135522277,108.84459128896962,108.91669826106715,108.98106384223847,3.0,5.128501781785599,2400.0,1.0,55802.49057864119,0.00040087218973268657,44.58734798964166,16.65642487637151,-0.13782438496127725
24570.0,31.868155636887334,19.962609710174647,-16.844190847933913,-17.76720776605276,-18.440252644658543,0.800641006415545,0.8036333004267203,0.8036333004267203,-1.7296497174423638e-05,173.0,0.5782433294807161,6.680136369162983e-06,88315.84680673805,121084.15319326195,6.214625528396276,73.98850964564296,7.0840000000000005,7.252000000000001,14.336000000000002,108.74130794864804,108.84130132730915,108.91340359014765,108.97776498110281,3.0,5.128470643821764,2400.0,1.0,55802.49057864119,0.00040080818214977893,44.57783117721178,16.653722369148596,-0.13782438589259982
24575.0,31.86644167642983,19.960926583869984,-16.844762682908215,-17.76775170282201,-18.440776223009152,0.8005553863855178,0.8035468302275278,0.8035468302275278,-1.7291582901791906e-05,173.0,0.5782767274963536,6.679069947772411e-06,88308.85326226355,121091.14673773645,6.214524963554615,73.98712074668938,7.0840000000000005,7.252000000000001,14.336000000000002,108.73802477078573,108.83801159677135,108.91010915208497,108.97446635437358,3.0,5.128439507317585,2400.0,1.0,55802.49057864119,0.00040074419686634465,44.56831760236571,16.65102063332766,-0.13782438496127725
24580.0,31.864727710185182,19.959243572421002,-16.845334480415204,-17.768295604083264,-18.44129976729024,0.8004697905066267,0.8034603845937116,0.8034603845937116,-1.7286671023612184e-05,173.0,0.5783101201808128,6.67800389777782e-06,88301.86083413778,121098.13916586222,6.214424427282487,73.9857314443459,7.0840000000000005,7.252000000000001,14.336000000000002,108.7347418215581,108.8347220972741,108.90681494679923,108.97116796196791,3.0,5.128408372272397,2400.0,1.0,55802.49057864119,0.0004006802338666692,44.55880726304142,16.648319668467302,-0.13782438496127725
24585.0,31.863013738211855,19.957560675787658,-16.84590624046863,-17.7688394698496,-18.441823277514395,0.8003842187672161,0.8033739635133039,0.8033739635133039,-1.728176153807988e-05,173.0,0.57834350753595,6.676938218917835e-06,88294.86952197207,121105.13047802793,6.214323919565973,73.98434173909266,7.0840000000000005,7.252000000000001,14.336000000000002,108.7314591008875,108.83143282873864,108.90352097421108,108.96786980380308,3.0,5.128377238685542,2400.0,1.0,55802.49057864119,0.00040061629313507005,44.54930015718072,16.645619474127205,-0.1378243863582611
24590.0,31.861299760568276,19.95587789392994,-16.846477963082243,-17.7693833001341,-18.442346753694167,0.8002986711556396,0.8032875669743461,0.8032875669743461,-1.7276854443390396e-05,173.0,0.5783768895636201,6.675872910930631e-06,88287.87932537794,121112.12067462206,6.214223440391165,73.98295163140948,7.0840000000000005,7.252000000000001,14.336000000000002,108.72817660869642,108.8281437910858,108.90022723423426,108.96457187979648,3.0,5.128346106556357,2400.0,1.0,55802.49057864119,0.00040055237465583786,44.53979628272268,16.642920049865715,-0.13782438542693853
24595.0,31.859585777312837,19.954195226807872,-16.847049648269778,-17.769927094949814,-18.44287019584213,0.8002131476602586,0.8032011949648884,0.8032011949648884,-1.7271949737744274e-05,173.0,0.5784102662656769,6.674807973555906e-06,88280.89024396725,121119.10975603275,6.214122989744165,73.98156112177585,7.0840000000000005,7.252000000000001,14.336000000000002,108.72489434490718,108.82485498423554,108.8969337267912,108.96127418986545,3.0,5.128314975884182,2400.0,1.0,55802.49057864119,0.00040048847841335435,44.53029563761682,16.640221395244726,-0.13782438496127725
24600.0,31.85787178850388,19.952512674381516,-16.847621296044956,-17.770470854309796,-18.44339360397082,0.8001276482694443,0.80311484747299,0.80311484747299,-1.726704741933949e-05,173.0,0.5784436376439729,6.673743406531917e-06,88273.90227735208,121126.09772264792,6.214022567611088,73.9801702106707,7.0840000000000005,7.252000000000001,14.336000000000002,108.72161230944245,108.8215664081083,108.89364045179909,108.95797673392755,3.0,5.128283846668357,2400.0,1.0,55802.49057864119,0.000400424604391915,44.520798219803254,16.637523509822284,-0.13782438542693853
24605.0,31.85615779419972,19.95083023661097,-16.848192906421488,-17.771014578227074,-18.44391697809277,0.8000421729715758,0.8030285244867194,0.8030285244867194,-1.726214748637915e-05,173.0,0.578477003700359,6.672679209598442e-06,88266.91542514482,121133.08457485518,6.213922173978055,73.97877889857274,7.0840000000000005,7.252000000000001,14.336000000000002,108.71833050222479,108.81827806262403,108.89034740917744,108.95467951190032,3.0,5.128252718908225,2400.0,1.0,55802.49057864119,0.00040036075257590654,44.51130402723258,16.63482639316,-0.13782438449561596
24610.0,31.854443794458636,19.949147913456358,-16.84876447941307,-17.77155826671468,-18.44444031822051,0.7999567217550408,0.8029422259941534,0.8029422259941534,-1.7257249937067e-05,173.0,0.5785103644366852,6.671615382495065e-06,88259.92968695812,121140.07031304188,6.2138218088312005,73.97738718596021,7.0840000000000005,7.252000000000001,14.336000000000002,108.7150489231769,108.81498994770442,108.8870545988452,108.95138252370135,3.0,5.128221592603125,2400.0,1.0,55802.49057864119,0.00040029692294970393,44.50181305785433,16.632130044818776,-0.13782438496127725
24615.0,31.852729789338856,19.947465704877853,-16.84933601503339,-17.772101919785623,-18.444963624366554,0.7998712946082366,0.8028559519833789,0.8028559519833789,-1.7252354769608717e-05,173.0,0.5785437198547999,6.6705519249616516e-06,88252.9450624049,121147.0549375951,6.21372147215667,73.97599507331095,7.0840000000000005,7.252000000000001,14.336000000000002,108.7117675722215,108.81170206326901,108.88376202072187,108.9480857692484,3.0,5.1281904677524,2400.0,1.0,55802.49057864119,0.0004002331154976991,44.49232530962017,16.629434464359946,-0.13782438496127725
24620.0,31.851015778898578,19.94578361083565,-16.849907513296127,-17.772645537452902,-18.4454868965434,0.7997858915195679,0.8027697024424907,0.8027697024424907,-1.724746198221254e-05,173.0,0.5785770699565504,6.669488836738611e-06,88245.96155109834,121154.03844890166,6.213621163940617,73.97460256110244,7.0840000000000005,7.252000000000001,14.336000000000002,108.70848644928144,108.80841440923822,108.88046967472641,108.94478924845919,3.0,5.128159344355394,2400.0,1.0,55802.49057864119,0.00040016933020431666,44.48284078048569,16.626739651345986,-0.13782438589259982
24625.0,31.84930176319596,19.944101631289996,-16.850478974214933,-17.77318911972951,-18.44601013476354,0.7997005124774493,0.802683477359593,0.802683477359593,-1.7242571573084786e-05,173.0,0.5786104147437825,6.668426117565155e-06,88238.97915265194,121161.02084734806,6.213520884169207,73.97320964981171,7.0840000000000005,7.252000000000001,14.336000000000002,108.70520555427962,108.8051269855337,108.8771775607783,108.94149296125156,3.0,5.128128222411448,2400.0,1.0,55802.49057864119,0.0004001055670539093,44.473359468398726,16.624045605336125,-0.13782438542693853
24630.0,31.847587742289125,19.94241976620115,-16.851050397803462,-17.773732666628423,-18.44653333903945,0.7996151574703029,0.802597276722799,0.802597276722799,-1.723768354044012e-05,173.0,0.5786437542183407,6.667363767183271e-06,88231.99786667946,121168.00213332054,6.2134206328286155,73.9718163399155,7.0840000000000005,7.252000000000001,14.336000000000002,108.70192488713893,108.80183979207628,108.87388567879594,108.93819690754346,3.0,5.128097101919907,2400.0,1.0,55802.49057864119,0.0004000418260309963,44.463881371325925,16.621352325896307,-0.13782438589259982
24635.0,31.845873716236156,19.94073801552943,-16.851621784075352,-17.77427617816261,-18.4470565093836,0.7995298264865601,0.8025111005202308,0.8025111005202308,-1.7232797882489337e-05,173.0,0.5786770883820684,6.666301785333003e-06,88225.01769279486,121174.98230720514,6.2133204099050285,73.9704226318901,7.0840000000000005,7.252000000000001,14.336000000000002,108.69864444778243,108.79855282878634,108.87059402869882,108.93490108725292,3.0,5.128065982880116,2400.0,1.0,55802.49057864119,0.0003999781071199802,44.45440648722121,16.61865981258736,-0.13782438589259982
24640.0,31.844159685095097,19.939056379235165,-16.852193133044224,-17.77481965434503,-18.447579645808446,0.7994445195146606,0.8024249487400194,0.8024249487400194,-1.7227914597449675e-05,173.0,0.5787104172368078,6.665240171756432e-06,88218.03863061244,121181.96136938756,6.213220215384643,73.96902852621147,7.0840000000000005,7.252000000000001,14.336000000000002,108.69536423613319,108.7952660955864,108.8673026104053,108.93160550029795,3.0,5.12803486529142,2400.0,1.0,55802.49057864119,0.00039991441030538593,44.444934814052374,16.615968064974986,-0.1378243868239224
24645.0,31.842445648923952,19.93737485727874,-16.852764444723697,-17.775363095188613,-18.448102748326434,0.799359236543053,0.8023388213703044,0.8023388213703044,-1.7223033683534502e-05,173.0,0.5787437407843994,6.664178926193694e-06,88211.06067974676,121188.93932025324,6.213120049253664,73.96763402335506,7.0840000000000005,7.252000000000001,14.336000000000002,108.69208425211438,108.79197959239477,108.8640114238378,108.9283101465967,3.0,5.128003749153165,2400.0,1.0,55802.49057864119,0.00039985073557162167,44.43546634977447,16.613277082619764,-0.1378243868239224
24650.0,31.840731607780693,19.93569344962057,-16.853335719127365,-17.7759065007063,-18.44862581695,0.7992739775601946,0.8022527183992351,0.8022527183992351,-1.7218155138962332e-05,173.0,0.5787770590266826,6.663118048386467e-06,88204.08383981265,121195.91616018735,6.213019911498311,73.96623912379603,7.0840000000000005,7.252000000000001,14.336000000000002,108.68880449564922,108.78869331913435,108.86072046891405,108.92501502606738,3.0,5.127972634464697,2400.0,1.0,55802.49057864119,0.00039978708290318803,44.42600109235315,16.610586865085907,-0.13782438589259982
24655.0,31.839017561723242,19.93401215622109,-16.853906956268826,-17.776449870910994,-18.44914885169157,0.7991887425545506,0.8021666398149688,0.8021666398149688,-1.721327896195488e-05,173.0,0.5788103719654958,6.662057538077215e-06,88197.10811042518,121202.89188957482,6.212919802104809,73.96484382800911,7.0840000000000005,7.252000000000001,14.336000000000002,108.68552496666102,108.78540727572388,108.85742974555707,108.92172013862825,3.0,5.127941521225364,2400.0,1.0,55802.49057864119,0.00039972345228463286,44.416539039759506,16.60789741193933,-0.13782438822090626
24660.0,31.837303510809498,19.93233097704079,-16.85447815616164,-17.776993205815632,-18.44967185256355,0.7991035315145957,0.8020805856056725,0.8020805856056725,-1.7208405150733223e-05,173.0,0.5788436796026755,6.660997395007706e-06,88190.13349119975,121209.86650880025,6.212819721059398,73.96344813646868,7.0840000000000005,7.252000000000001,14.336000000000002,108.6822456650731,108.78212146208921,108.85413925368059,108.91842548419767,3.0,5.127910409434512,2400.0,1.0,55802.49057864119,0.0003996598437004623,44.40708018996032,16.605208722744003,-0.13782438822090626
24665.0,31.835589455097317,19.930649912040188,-16.85504931881939,-17.777536505433094,-18.450194819578343,0.7990183444288125,0.8019945557595216,0.8019945557595216,-1.7203533703521e-05,173.0,0.5788769819400574,6.6599376189202575e-06,88183.15998175197,121216.84001824803,6.212719668348324,73.96205204964873,7.0840000000000005,7.252000000000001,14.336000000000002,108.6789665908089,108.7788358781478,108.85084899320759,108.9151310626941,3.0,5.127879299091489,2400.0,1.0,55802.49057864119,0.00039959625713521546,44.39762454092627,16.60252079706501,-0.13782438775524497
24670.0,31.83387539464451,19.928968961179827,-16.855620444255614,-17.77807976977627,-18.450717752748343,0.7989331812856922,0.8019085502647003,0.8019085502647003,-1.7198664618543787e-05,173.0,0.5789102789794759,6.658878209557488e-06,88176.18758169776,121223.81241830224,6.212619643957847,73.96065556802286,7.0840000000000005,7.252000000000001,14.336000000000002,108.6756877437919,108.77555052382299,108.84755896405815,108.91183687403597,3.0,5.127848190195646,2400.0,1.0,55802.49057864119,0.0003995326925734493,44.38817209063029,16.599833634467966,-0.13782438915222883
24675.0,31.83216132950886,19.9272881244203,-16.856191532483862,-17.778622998858022,-18.45124065208593,0.7988480420737354,0.8018225691094021,0.8018225691094021,-1.7193797894027148e-05,173.0,0.5789435707227638,6.657819166661554e-06,88169.21629065326,121230.78370934674,6.212519647874235,73.9592586920642,7.0840000000000005,7.252000000000001,14.336000000000002,108.6724091239457,108.77226539903393,108.84426916615351,108.90854291814192,3.0,5.127817082746332,2400.0,1.0,55802.49057864119,0.00039946914999969323,44.37872283704252,16.59714723451707,-0.13782438775524497
24680.0,31.8304472597481,19.925607401722228,-16.856762583517654,-17.77916619269124,-18.45176351760346,0.7987629267814502,0.8017366122818289,0.8017366122818289,-1.71889335282005e-05,173.0,0.5789768571717528,6.656760489975668e-06,88162.24610823495,121237.75389176505,6.212419680083768,73.95786142224559,7.0840000000000005,7.252000000000001,14.336000000000002,108.66913073119387,108.76898050370603,108.84097959940857,108.90524919493055,3.0,5.127785976742896,2400.0,1.0,55802.49057864119,0.0003994056293985401,44.369276778140375,16.594461596778938,-0.13782438961789012
24685.0,31.828733185419942,19.923926793046263,-16.857333597370513,-17.779709351288748,-18.452286349313304,0.7986778353973536,0.8016506797701919,0.8016506797701919,-1.7184071519296477e-05,173.0,0.5790101383282735,6.65570217924384e-06,88155.27703405953,121244.72296594047,6.212319740572734,73.95646375903948,7.0840000000000005,7.252000000000001,14.336000000000002,108.66585256546014,108.7656958377572,108.83769026374861,108.90195570432056,3.0,5.127754872184688,2400.0,1.0,55802.49057864119,0.0003993421307546304,44.35983391190689,16.591776720821954,-0.13782438822090626
24690.0,31.827019106582043,19.922246298353095,-16.85790457405594,-17.780252474663392,-18.452809147227804,0.7985927679099712,0.8015647715627108,0.8015647715627108,-1.7179211865546414e-05,173.0,0.5790434141941548,6.654644234209128e-06,88148.30906774398,121251.69093225602,6.212219829327433,73.95506570291789,7.0840000000000005,7.252000000000001,14.336000000000002,108.66257462666827,108.76241140110994,108.83440115909258,108.89866244623076,3.0,5.1277237690710615,2400.0,1.0,55802.49057864119,0.00039927865405254767,44.350394236318984,16.589092606211867,-0.13782438868656754
24695.0,31.825305023292035,19.920565917603447,-16.858475513587425,-17.78079556282801,-18.453331911359292,0.7985077243078372,0.8014788876476141,0.8014788876476141,-1.7174354565184232e-05,173.0,0.5790766847712246,6.6535866546151486e-06,88141.34220890555,121258.65779109445,6.212119946334176,73.95366725435255,7.0840000000000005,7.252000000000001,14.336000000000002,108.65929691474206,108.75912719368759,108.83111228535881,108.89536942057997,3.0,5.127692667401367,2400.0,1.0,55802.49057864119,0.0003992151992769089,44.34095774935757,16.58640925251561,-0.13782438915222883
24700.0,31.823590935607502,19.918885650758085,-16.859046415978455,-17.781338615795416,-18.453854641720095,0.7984227045794944,0.8013930280131396,0.8013930280131396,-1.7169499616446404e-05,173.0,0.5791099500613096,6.652529440206062e-06,88134.37645716176,121265.62354283824,6.212020091579282,73.95226841381464,7.0840000000000005,7.252000000000001,14.336000000000002,108.65601942960544,108.75584321541052,108.82782364246856,108.89207662728712,3.0,5.127661567174956,2400.0,1.0,55802.49057864119,0.00039915176641236374,44.33152444900745,16.5837266593012,-0.13782439101487398
24705.0,31.821876843586,19.9172054977778,-16.859617281242485,-17.78188163357841,-18.454377338322523,0.7983377087134937,0.8013071926475333,0.8013071926475333,-1.7164647017569408e-05,173.0,0.5791432100662349,6.651472590725586e-06,88127.4118121304,121272.5881878696,6.2119202650490815,73.95086918177508,7.0840000000000005,7.252000000000001,14.336000000000002,108.65274217118233,108.75255946620167,108.82453523034191,108.88878406627124,3.0,5.1276304683911835,2400.0,1.0,55802.49057864119,0.00039908835544353514,44.32209433325074,16.581044826135354,-0.13782438915222883
24710.0,31.82016274728504,19.91552545862342,-16.860188109392986,-17.782424616189783,-18.454900001178885,0.798252736698395,0.8012213815390503,0.8012213815390503,-1.715979676679357e-05,173.0,0.5791764647878247,6.650416105918483e-06,88120.4482734295,121279.5517265705,6.2118204667299155,73.94946955870437,7.0840000000000005,7.252000000000001,14.336000000000002,108.64946513939678,108.74927594598061,108.82124704890181,108.88549173745135,3.0,5.127599371049401,2400.0,1.0,55802.49057864119,0.000399024966355109,44.31266740007677,16.578363752587144,-0.13782439101487398
24715.0,31.818448646762096,19.91384553325581,-16.860758900443393,-17.782967563642323,-18.455422630301463,0.7981677885227662,0.8011355946759547,0.8011355946759547,-1.7154948862361793e-05,173.0,0.5792097142279015,6.649359985530075e-06,88113.48584067743,121286.51415932257,6.211720696608135,73.94806954507266,7.0840000000000005,7.252000000000001,14.336000000000002,108.64618833417289,108.74599265467151,108.8179590980655,108.88219964074663,3.0,5.127568275148966,2400.0,1.0,55802.49057864119,0.00039896159913180453,44.30324364747887,16.575683438226804,-0.1378243900835514
24720.0,31.816734542074613,19.912165721635866,-16.861329654407136,-17.783510475948802,-18.455945225702543,0.798082864175184,0.801049832046519,0.801049832046519,-1.71501033025144e-05,173.0,0.5792429583882869,6.64830422930424e-06,88106.52451349272,121293.47548650728,6.211620954670102,73.94666914134966,7.0840000000000005,7.252000000000001,14.336000000000002,108.64291175543481,108.74270959219643,108.81467137775479,108.87890777607626,3.0,5.12753718068923,2400.0,1.0,55802.49057864119,0.0003988982537582544,44.293823073441004,16.573003882620746,-0.1378243900835514
24725.0,31.815020433279987,19.910486023724523,-16.86190037129764,-17.78405335312198,-18.456467787394395,0.7979979636442337,0.8009640936390249,0.8009640936390249,-1.7145260085498137e-05,173.0,0.5792761972708009,6.6472488369869e-06,88099.56429149429,121300.43570850571,6.2115212409021865,73.94526834800473,7.0840000000000005,7.252000000000001,14.336000000000002,108.63963540310678,108.73942675847705,108.81138388789032,108.8756161433595,3.0,5.127506087669549,2400.0,1.0,55802.49057864119,0.00039883493021921403,44.28440567596102,16.570325085340226,-0.13782439101487398
24730.0,31.813306320435583,19.908806439482746,-16.862471051128317,-17.784596195174593,-18.456990315389277,0.7979130869185086,0.8008783794417622,0.8008783794417622,-1.714041920955847e-05,173.0,0.5793094308772628,6.646193808323047e-06,88092.60517430116,121307.39482569884,6.2114215552907694,73.94386716550686,7.0840000000000005,7.252000000000001,14.336000000000002,108.63635927711307,108.73614415343377,108.8080966283945,108.87232474251573,3.0,5.127474996089282,2400.0,1.0,55802.49057864119,0.0003987716284993828,44.27499145303082,16.56764704595397,-0.1378243905492127
24735.0,31.811592203598725,19.907126968871538,-16.863041693912557,-17.785139002119394,-18.45751280969943,0.797828233986611,0.8007926894430303,0.8007926894430303,-1.713558067294407e-05,173.0,0.5793426592094899,6.645139143058462e-06,88085.64716153282,121314.35283846718,6.211321897822245,73.9424655943246,7.0840000000000005,7.252000000000001,14.336000000000002,108.63308337737807,108.73286177699117,108.80480959918509,108.86903357346439,3.0,5.127443905947782,2400.0,1.0,55802.49057864119,0.0003987083485835077,44.26558040264784,16.56496976403242,-0.1378243905492127
24740.0,31.809878082826696,19.90544761185193,-16.863612299663743,-17.785681773969106,-18.458035270337096,0.7977434048371511,0.8007070236311368,0.8007070236311368,-1.7130744473905527e-05,173.0,0.5793758822692987,6.644084840939239e-06,88078.69025280885,121321.30974719115,6.211222268483012,73.94106363492618,7.0840000000000005,7.252000000000001,14.336000000000002,108.62980770382617,108.72957962907176,108.80152280018336,108.86574263612495,3.0,5.127412817244409,2400.0,1.0,55802.49057864119,0.0003986450904563543,44.25617252281184,16.562293239146577,-0.13782439241185784
24745.0,31.808163958176753,19.903768368384995,-16.864182868395247,-17.786224510736442,-18.458557697314497,0.797658599458748,0.8006213819943983,0.8006213819943983,-1.712591061069537e-05,173.0,0.5794091000585041,6.643030901711781e-06,88071.73444774924,121328.26555225076,6.2111226672594855,73.93966128777944,7.0840000000000005,7.252000000000001,14.336000000000002,108.62653225638189,108.72629770959762,108.79823623131054,108.86245193041698,3.0,5.127381729978518,2400.0,1.0,55802.49057864119,0.00039858185410270687,44.24676781152492,16.559617470867988,-0.1378243938088417
24750.0,31.806449829706104,19.90208923843184,-16.864753400120435,-17.7867672124341,-18.459080090643848,0.7975738178400291,0.8005357645211398,0.8005357645211398,-1.7121079081564835e-05,173.0,0.5794423125789201,6.641977325121548e-06,88064.77974597413,121335.22025402587,6.211023094138086,73.93825855335176,7.0840000000000005,7.252000000000001,14.336000000000002,108.62325703496981,108.72301601848997,108.79494989248843,108.85916145626013,3.0,5.127350644149471,2400.0,1.0,55802.49057864119,0.0003985186395072929,44.23736626678314,16.55694245876559,-0.137824394274503
24755.0,31.80473569747193,19.900410221953603,-16.86532389485265,-17.78730987907478,-18.459602450337353,0.79748905996963,0.8004501711996954,0.8004501711996954,-1.7116249884770936e-05,173.0,0.5794755198323592,6.640924110915807e-06,88057.82614710397,121342.17385289603,6.210923549105246,73.93685543211028,7.0840000000000005,7.252000000000001,14.336000000000002,108.61998203951451,108.71973455567301,108.79166378363655,108.85587121357408,3.0,5.127319559756625,2400.0,1.0,55802.49057864119,0.0003984554466549484,44.227967886594875,16.55426820241264,-0.13782439287751913
24760.0,31.80302156153136,19.898731318911455,-16.86589435260523,-17.787852510671147,-18.460124776407213,0.7974043258361952,0.8003646020184078,0.8003646020184078,-1.7111423018569405e-05,173.0,0.5795087218206328,6.639871258840881e-06,88050.87365075949,121349.12634924051,6.210824032147409,73.93545192452162,7.0840000000000005,7.252000000000001,14.336000000000002,108.61670726994068,108.71645332106755,108.78837790467959,108.85258120227857,3.0,5.12728847679934,2400.0,1.0,55802.49057864119,0.00039839227553045285,44.218572668962445,16.551594701379763,-0.137824394274503
24765.0,31.801307421941498,19.89705252926661,-16.866464773391503,-17.788395107235885,-18.460647068865597,0.7973196154283775,0.8002790569656283,0.8002790569656283,-1.7106598481218534e-05,173.0,0.5795419185455508,6.638818768643652e-06,88043.92225656167,121356.07774343833,6.210724543251026,73.93404803105204,7.0840000000000005,7.252000000000001,14.336000000000002,108.61343272617316,108.71317231459776,108.78509225553476,108.8492914222935,3.0,5.127257395276975,2400.0,1.0,55802.49057864119,0.00039832912611861913,44.20918061189218,16.54892195523877,-0.13782439287751913
24770.0,31.799593278759414,19.8953738529803,-16.867035157224777,-17.788937668781646,-18.46116932772468,0.7972349287348373,0.8001935360297171,0.8001935360297171,-1.710177627098176e-05,173.0,0.5795751100089219,6.637766640072561e-06,88036.97196413175,121363.02803586825,6.2106250824025615,73.93264375216759,7.0840000000000005,7.252000000000001,14.336000000000002,108.61015840813666,108.70989153618572,108.78180683612446,108.84600187353878,3.0,5.127226315188891,2400.0,1.0,55802.49057864119,0.0003982659984043537,44.19979171340105,16.54624996356515,-0.13782439474016428
24775.0,31.79787913204212,19.893695290013802,-16.867605504118355,-17.789480195321072,-18.46169155299663,0.7971502657442443,0.8001080391990428,0.8001080391990428,-1.7096956386118663e-05,173.0,0.5796082962125538,6.636714872874113e-06,88030.02277309123,121369.97722690877,6.210525649588487,73.93123908833368,7.0840000000000005,7.252000000000001,14.336000000000002,108.60688431575612,108.70661098575393,108.7785216463722,108.84271255593434,3.0,5.127195236534451,2400.0,1.0,55802.49057864119,0.0003982028923724468,44.190405971493355,16.543578725929283,-0.13782439520582557
24780.0,31.796164981846616,19.89201684032843,-16.868175814085525,-17.790022686866806,-18.462213744693585,0.7970656264452763,0.8000225664619832,0.8000225664619832,-1.7092138824895242e-05,173.0,0.5796414771582525,6.635663466796867e-06,88023.07468306192,121376.92531693808,6.210426244795286,73.92983404001556,7.0840000000000005,7.252000000000001,14.336000000000002,108.60361044895652,108.70333066322614,108.77523668619637,108.83942346940033,3.0,5.127164159313017,2400.0,1.0,55802.49057864119,0.000398139808007812,44.18102338418738,16.5409082419065,-0.137824394274503
24785.0,31.79445082822984,19.89033850388553,-16.868746087139563,-17.790565143431472,-18.46273590282769,0.7969810108266197,0.7999371178069241,0.7999371178069241,-1.7087323585574928e-05,173.0,0.5796746528478232,6.634612421587951e-06,88016.12769366583,121383.87230633417,6.210326868009453,73.92842860767793,7.0840000000000005,7.252000000000001,14.336000000000002,108.60033680766286,108.7000505685257,108.77195195551876,108.83613461385683,3.0,5.127133083523951,2400.0,1.0,55802.49057864119,0.0003980767452952771,44.171643949492086,16.538238511068283,-0.137824394274503
24790.0,31.79273667124872,19.888660280646477,-16.86931632329374,-17.791107565027666,-18.463258027411076,0.7968964188769686,0.7998516932222605,0.7998516932222605,-1.7082510666426927e-05,173.0,0.5797078232830695,6.6335617369963e-06,88009.18180452526,121390.81819547474,6.210227519217489,73.92702279178525,7.0840000000000005,7.252000000000001,14.336000000000002,108.59706339180023,108.69677070157258,108.76866745426523,108.83284598922397,3.0,5.127102009166615,2400.0,1.0,55802.49057864119,0.000398013704219778,44.16226766542879,16.535569532990422,-0.13782439334318042
24795.0,31.791022510960115,19.88698217057268,-16.86988652256131,-17.791649951668013,-18.463780118455848,0.7968118505850262,0.7997662926963958,0.7997662926963958,-1.7077700065719807e-05,173.0,0.5797409884657938,6.63251141277016e-06,88002.23701526277,121397.76298473723,6.210128198405909,73.92561659280149,7.0840000000000005,7.252000000000001,14.336000000000002,108.59379020129377,108.69349106229346,108.76538318235067,108.82955759542214,3.0,5.127070936240375,2400.0,1.0,55802.49057864119,0.0003979506847662096,44.15289453001442,16.532901307246753,-0.13782439567148685
