time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,alpha_skin,d_alpha_skin_dt_1_s,q_cs_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,lambda_pcm,latent_heat_kJ_kg,released_pcm_latent_heat_kJ,energy_balance_residual_J
24290.0,33.13483164464614,21.21345641721435,-16.419798036665888,-17.363562160206516,-18.051746902951113,0.8697726913252495,0.87348799740336,-2.147575767693958e-05,0.5525563084126921,7.5189567130074415e-06,75.05538741685695,111.18296753934207,111.2877926024787,111.36336522816853,111.43081396452354,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573247563094
24300.0,33.131412310591806,21.209920433321926,-16.420996913316195,-17.364702341774898,-18.0528442400264,0.8695604425096067,0.8732733103105608,-2.1461663589329675e-05,0.5526314843650362,7.516234139992662e-06,75.05314525759603,111.17606283438346,111.28087133270253,111.35643205072915,111.4238701875862,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573249425739
24310.0,33.127992797713794,21.206385024422634,-16.42219560058996,-17.365842343760107,-18.053941404724217,0.869348331746895,0.8730587640774926,-2.1447585725997953e-05,0.5527066331031698,7.513513870350176e-06,75.05090024752724,111.16915926868312,111.27395121775164,111.34950003933031,111.41692758669919,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573250357062
24320.0,33.12457310666239,21.202850189999666,-16.423394098665067,-17.366982166331272,-18.055038397207255,0.8691363588798912,0.8728443585420539,-2.143352405874411e-05,0.552781754650109,7.510795900472512e-06,75.04865239237118,111.16225684123978,111.26703225659298,111.34256919293027,111.40998616079618,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573248960078
24330.0,33.121153238087025,21.199315929537132,-16.424592407719064,-17.36812180965728,-18.05613521763787,0.868924523751644,0.8726300935424247,-2.1419478559426234e-05,0.5528568490288331,7.508080226757509e-06,75.04640169783937,111.1553555510538,111.2601144482056,111.33563951047235,111.4030459088129,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573250357062
24340.0,33.117733192636344,21.19578224252004,-16.425790527929205,-17.369261273906634,-18.05723186617818,0.8687128262054711,0.872415968917066,-2.1405449199970443e-05,0.552931916262286,7.505366845611733e-06,75.04414816963451,111.1484553971274,111.25319779155808,111.32871099092286,111.39610682968672,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573251288384
24350.0,33.11431297095813,21.192249128434312,-16.42698845947243,-17.370400559247614,-18.058328342989988,0.868501266084961,0.8722019845047192,-2.139143595235933e-05,0.5530069563733753,7.5026557534464855e-06,75.04189181345012,111.14155637846453,111.24628228562864,111.32178363323375,111.38916892235694,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573249425739
24360.0,33.11089257369938,21.18871658676677,-16.428186202525346,-17.371539665848175,-18.05942464823481,0.8682898432339704,0.8719881401444058,-2.1377438788644158e-05,0.5530819693849729,7.499946946682099e-06,75.03963263497097,111.13465849407085,111.23936792939719,111.3148574363633,111.38223218576486,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573253151029
24370.0,33.10747200150623,21.185184617005135,-16.42938375726427,-17.37267859387598,-18.06052078207389,0.8680785574966244,0.8717744356754262,-2.1363457680935216e-05,0.553156955319915,7.4972404217446275e-06,75.03737063987263,111.1277617429538,111.23245472184321,111.3079323992732,111.37529661885348,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573252219707
24380.0,33.104051255024046,21.181653218638022,-16.430581123865192,-17.3738173434984,-18.061616744668164,0.8678674087173155,0.8715608709373598,-2.134949260141212e-05,0.553231914201002,7.494536175069476e-06,75.03510583382216,111.12086612412247,111.22554266195036,111.30100852092117,111.36836222056783,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573253616691
24390.0,33.10063033489734,21.178122391154957,-16.431778302503808,-17.374955914882488,-18.062712536178328,0.8676563967407038,0.8713474457700634,-2.1335543522309667e-05,0.5533068460509988,7.491834203096495e-06,75.03283822247737,111.11397163658782,111.2186317486998,111.2940858002787,111.36142898985449,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573253616691
24400.0,33.09720924176982,21.17459213404635,-16.432975293355497,-17.376094308195018,-18.063808156764757,0.8674455214117155,0.8711341600136713,-2.1321610415929393e-05,0.5533817508926344,7.4891345022740855e-06,75.03056781148734,111.10707827936245,111.21172198107647,111.28716423631094,111.35449692566215,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573255479336
24410.0,33.09378797628437,21.171062446803514,-16.434172096595322,-17.377232523602494,-18.064903606587542,0.8672347825755431,0.8709210135085945,-2.1307693254632524e-05,0.5534566287486029,7.486437069056758e-06,75.02829460649218,111.10018605146072,111.20481335807114,111.28024382797963,111.34756602694132,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573253616691
24420.0,33.09036653908308,21.167533328918648,-16.43536871239804,-17.37837056127109,-18.06599888580651,0.8670241800776439,0.8707080060955202,-2.129379201084574e-05,0.5535314796415625,7.4837418999071906e-06,75.02601861312328,111.0932949518987,111.19790587867168,111.27332457425797,111.34063629264423,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573255944997
24430.0,33.0869449308072,21.16400477988484,-16.43656514093811,-17.379508421366687,-18.067093994581207,0.8668137137637403,0.870495137615411,-2.1279906657056043e-05,0.5536063035941362,7.481048991294496e-06,75.02373983700309,111.08640497969417,111.19099954186677,111.26640647412033,111.33370772172505,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573254082352
24440.0,33.08352315209718,21.16047679919609,-16.43776138238967,-17.380646104054915,-18.068188933070864,0.866603383479819,0.870282407909504,-2.126603716580884e-05,0.5536811006289117,7.478358339693569e-06,75.0214582837451,111.07951613386669,111.18409434665308,111.2594895265319,111.32678031313982,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845732550136745
24450.0,33.08010120359267,21.156949386347254,-16.43895743692656,-17.381783609501056,-18.06928370143448,0.8663931890721298,0.8700698168193108,-2.125218350971692e-05,0.5537558707684417,7.475669941588291e-06,75.0191739589543,111.0726284134375,111.17719029202142,111.25257373047505,111.31985406584622,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845732550136745
24460.0,33.07667908593249,21.1534225408341,-16.44015330472231,-17.382920937870132,-18.070378299830743,0.866183130387186,0.869857364186617,-2.1238345661450823e-05,0.5538306140352434,7.472983793468186e-06,75.01688686822655,111.06574181742951,111.17028737696883,111.24565908492589,111.3129289788039,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573256410658
24470.0,33.07325679975465,21.149896262153263,-16.44134898595014,-17.38405808932687,-18.071472728418065,0.8659732072717624,0.86964504985348,-2.122452359374335e-05,0.5539053304517993,7.470299891830053e-06,75.01459701714909,111.05885634486742,111.16338560049324,111.23874558886168,111.30600505097432,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.6845732550136745
24480.0,33.06983434569637,21.146370549802274,-16.442544480782967,-17.385195064035702,-18.072566987354588,0.8657634195728965,0.8694328736622309,-2.1210717279389535e-05,0.5539800200405567,7.4676182331779835e-06,75.01230441130032,111.05197199477755,111.15648496159424,111.23183324126482,111.29908228132075,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573257341981
24490.0,33.06641172439405,21.14284540327954,-16.443739789393405,-17.386331862160795,-18.07366107679815,0.8655537671378867,0.8692208354554716,-2.1196926691242187e-05,0.5540546828239279,7.4649388140218635e-06,75.0100090562499,111.04508876618799,111.14958545927603,111.2249220411114,111.29216066880838,2400.0,1.0,28.352528404007945,3467.8794985288423,1582.14169914531,4.684573257341981
